Google suspends Parler social networking app from Play Store; Apple gives 24-hour warning,2021-01-08 23:23:44+00:00,1.0,Apple,gives,hour warning
Apple says full return to offices not until the end of the year: Bloomberg News,2020-07-13 20:10:16+00:00,0.92,Apple,says,full return to offices
Apple expands coding education programs to more historically Black schools,2020-07-16 13:02:34+00:00,0.92,Apple,expands,coding education programs
Apple to reopen some U.S. stores closed due to COVID-19 spikes: Bloomberg News,2020-08-24 20:15:00+00:00,0.96,Apple to reopen some U.S. stores,closed,due to COVID spikes Bloomberg News
Apple says 'Fortnite' maker wanted 'side letter' to create own game store,2020-08-21 19:06:20+00:00,0.94,Apple,says,Fortnite' maker wanted 'side letter' to create own game store
Apple approached Nissan recently over autonomous car project; talks have ended- FT,2021-02-15 01:00:15+00:00,0.92,Apple,approached,Nissan
REFILE-Apple probing if Wistron facility in India flouted supplier rules - Economic Times,2020-12-14 04:30:32+00:00,0.94,Wistron facility in India,flouted,supplier rules
EXCLUSIVE-Facebook says Apple rejected its attempt to tell users about App Store fees,2020-08-28 01:20:45+00:00,0.91,Apple,rejected,its attempt to tell users about App Store fees
"Apple temporarily shuts California stores in virus surge, some in UK after new curbs",2020-12-19 21:36:52+00:00,0.97,Apple,shuts,California stores
Apple users may spend more on non-gaming mobile apps by 2024 - report,2021-02-22 21:12:44+00:00,0.93,Apple users,may spend,more
"Hyundai, Kia say Apple car deal now off, see $8.5 billion wiped off market value",2021-02-08 00:22:50+00:00,0.91,Kia,say now off,Apple car deal
UPDATE 3-Google suspends Parler social networking app from Play Store; Apple gives 24-hour warning,2021-01-09 04:43:44+00:00,1.0,Apple,gives,hour warning
Facebook says Apple's new privacy rules could spare its own apps but hit smaller companies,2020-08-26 17:02:06+00:00,0.93,Facebook,says,Apple
"Apple, Amazon suspend Parler social network from App Store and web hosting service",2021-01-10 01:11:47+00:00,0.93,Amazon,suspend,Parler social network from App Store
Epic Games asks judge to block Apple's removal of 'Fortnite' from app store,2020-08-17 19:28:46+00:00,0.97,Epic Games,asks,judge
Apple rolls out free online coding course for teachers,2020-07-09 16:13:30+00:00,0.92,Apple,rolls out,free online coding course
Microsoft says Apple's move against 'Fortnite' creator would hurt its games,2020-08-23 16:04:24+00:00,0.91,Apple's move against 'Fortnite' creator,would hurt,its games
Apple says has always abided by Irish law as EU appeals court ruling,2020-09-25 10:09:35+00:00,0.95,Apple,says,has always abided by Irish law as EU appeals court ruling
Exclusive: Facebook says Apple rejected its attempt to tell users about App Store fees,2020-08-28 01:22:47+00:00,0.91,Apple,rejected,its attempt to tell users about App Store fees
Analysis: New Apple 'iPhone 12' to offer 5G speeds U.S. networks can't deliver,2020-10-12 10:08:48+00:00,0.93,iPhone,to offer,G speeds U.S. networks can't deliver
"Fortnite maker sues Apple, Google after removal of game from app stores",2020-08-13 19:51:44+00:00,0.92,Fortnite maker,sues,Apple
Apple expands independent repair shop program to Mac computers,2020-08-17 12:05:52+00:00,0.93,Apple,expands,independent repair shop program
EU's Vestager vows to continue tax fight after Apple setback,2020-07-15 10:35:12+00:00,0.97,EU's Vestager,vows,to continue tax fight after Apple setback
"Apple acquires startup aimed at managing corporate Macs, iPads",2020-06-24 15:40:16+00:00,0.92,Apple,acquires,startup aimed at managing corporate Macs iPads
U.S. judge makes mixed ruling on Epic injunction request in case against Apple,2020-10-09 23:18:51+00:00,0.93,U.S. judge,makes,mixed ruling
"Apple supplier Wistron could not manage scaled up India plant, government report says",2020-12-19 08:04:28+00:00,0.97,Apple supplier Wistron could not manage scaled up India plant,says,government report
Google-backed groups criticize Apple's new warnings on user tracking,2020-07-03 08:11:35+00:00,0.95,Googlebacked groups,criticize,Apple's new warnings on user tracking
BRIEF-Epic Games Takes Legal Action In Response To Apple Removing Fortnite App The App Store,2020-08-13 19:52:13+00:00,0.93,Apple,Removing,Fortnite App
"Apple to update developers, possibly signal split from Intel",2020-06-22 11:01:51+00:00,0.92,Apple,to update,developers
"Apple modifies app review process, letting developers 'challenge' guidelines",2020-06-23 02:02:08+00:00,0.93,Apple,modifies,app review process
"Apple to re-close more stores in seven states, bringing total to 77",2020-07-01 18:28:39+00:00,0.9,Apple,to reclose,more stores
Taiwan-based Apple supplier Catcher to sell two divisions to China's Lens for $1.4 billion,2020-08-18 10:22:39+00:00,0.96,Taiwanbased Apple supplier Catcher,to sell,two divisions
Apple faces deceptive trade practices probe by multiple U.S. states: document,2020-07-23 18:08:58+00:00,0.93,Apple,faces,deceptive trade practices
MEDIA-Apple and Google urged to curb foreign app data sharing - FT,2020-07-14 17:34:11+00:00,0.92,Google,urged,to curb foreign app data
Apple to re-close 14 stores in Florida due to virus uptick,2020-06-25 18:47:05+00:00,1.0,Apple,to reclose,stores
Apple-backed study sheds light on physical sales through App Store,2020-06-15 21:34:13+00:00,0.95,Applebacked study,sheds,light
South Korea regulator sees no grounds now for probing Hyundai exec share sales after Apple deal reports: official,2021-02-09 02:00:48+00:00,0.93,South Korea regulator,sees,no grounds
Apple to spend more than $400 million of $2.5 billion California housing fund this year,2020-07-13 12:05:14+00:00,1.0,Apple,to spend,more than $  million of $ . billion california housing fund this year
"Apple delivers blowout earnings amid COVID-19, market shrugs off iPhone delays",2020-07-30 20:37:18+00:00,0.93,Apple,delivers,blowout earnings
Apple launches new MacBook Pro,2020-05-04 12:54:30+00:00,0.93,Apple,launches,new MacBook Pro
Apple loyalists prove physical stores not needed to drive iPhone sales: J.P. Morgan,2020-07-31 12:49:56+00:00,0.96,Apple loyalists,prove,physical stores not needed to drive iPhone sales J.P. Morgan
"Over 2,500 games removed from Apple's China App Store after loophole shuts: data firm",2020-07-15 03:38:25+00:00,0.93,Over  games,removed,from Apple's China App Store
"Apple settles East Texas patent case, drops last-ditch transfer bid",2020-07-15 23:46:32+00:00,0.93,Apple,drops,lastditch transfer bid
Japan Display shares tumble 6% after media report on Apple's full shift to OLED,2020-07-08 00:35:48+00:00,1.0,Japan Display shares,tumble,after media report
"Policymakers will tread carefully on tax reform after Apple ruling, says Ireland's Donohoe",2020-07-15 14:30:03+00:00,0.96,Policymakers will tread carefully on tax reform after Apple ruling,says,Ireland's Donohoe
EU court scraps EU order to Apple to pay $15 bln in Irish taxes,2020-07-15 09:12:36+00:00,0.91,EU court,to pay,$ bln
Blow for EU as Apple wins fight against $15 billion tax order,2020-07-15 09:17:33+00:00,0.94,Apple,wins,fight
Judge in Apple shareholder class action hints lead counsel switch,2020-06-03 20:43:47+00:00,0.95,Judge in Apple shareholder class action hints,lead,counsel switch
"Apple to reopen about 100 U.S. stores, most with curbside pickup",2020-05-26 17:08:08+00:00,1.0,Apple,to reopen,about  u.s. stores
"Apple to re-close more stores in seven U.S. states, bringing total to 77",2020-07-01 18:34:00+00:00,0.91,Apple,to reclose,more stores
"Apple borrows on the cheap to fund buybacks, dividends",2020-05-05 00:03:50+00:00,0.88,Apple,borrows,to fund buybacks dividends
Apple to shut seven retail stores in Houston again as COVID-19 cases jump,2020-06-24 19:19:10+00:00,0.93,Apple,to shut,seven retail stores
"Apple switches to its own chips for Mac computers as it adds features, privacy controls",2020-06-22 11:06:07+00:00,0.91,Apple,switches,to its own chips
Apple to shut some U.S. stores again due to spike in COVID-19 cases - Bloomberg News,2020-06-19 16:31:41+00:00,0.93,Apple,to shut,some U.S. stores
Apple to shut seven retail stores in Houston again as COVID-19 cases jump - Bloomberg News,2020-06-24 19:02:05+00:00,0.93,Apple,to shut,seven retail stores
"Apple to reopen about 100 stores in U.S., most with curbside pickup",2020-05-26 17:06:36+00:00,1.0,Apple,to reopen,about  stores
"RPT-Traders thought Apple had 'the holy grail' of oil data, but the quest continues",2020-07-02 11:00:09+00:00,0.96,RPT  Traders,thought,Apple had ' the holy grail ' of
Apple to shut some U.S. stores again due to rising COVID-19 cases,2020-06-19 16:34:45+00:00,0.93,Apple,to shut,some U.S. stores
"Apple to close 14 stores in Florida as virus cases rise, total re-closures reaches 32",2020-06-25 19:00:01+00:00,0.93,Apple,to close,stores
Apple expands services business to markets in Africa and beyond,2020-04-21 07:07:04+00:00,0.93,Apple,expands,services business
Apple will increase spending with black-owned suppliers as part of $100 million racial justice effort,2020-06-11 17:29:12+00:00,0.95,Apple,will increase,spending with blackowned suppliers as part of $ million racial justice effort
U.S. podcast platform Pockets Casts says Apple removed app from China store,2020-06-11 08:23:28+00:00,0.94,U.S. podcast platform Pockets Casts,says,Apple removed app from China store
Apple to reopen some stores in United States next week,2020-05-08 19:26:22+00:00,0.93,Apple,to reopen,some stores in United States
"Apple must face U.S. shareholder lawsuit over CEO's iPhone, China comments",2020-06-03 14:54:12+00:00,0.93,Apple,must face,U.S. shareholder lawsuit over CEO's iPhone
MEDIA-Apple accused of competition abuse over tracking apps - FT,2020-05-28 21:13:10+00:00,0.9,MEDIAApple,accused,of competition abuse over tracking apps  FT
"Apple, YouTube unveil $100 million funds to support black causes amid U.S. protests",2020-06-11 17:36:20+00:00,1.0,YouTube,unveil,$  million funds
How Apple’s Stock Split Reveals the Dow’s Defects,2020-10-21 12:00:00+00:00,0.95,Apple's Stock Split,Reveals,the Dow's Defects
Apple supplier Foxconn Q4 profit misses estimates,2021-03-30 05:59:03+00:00,0.94,Apple supplier Foxconn Q profit,misses,estimates
Nikkei claws higher; Apple-related shares shine,2020-10-13 06:39:28+00:00,0.81,Nikkei,claws,higher
Apple reports higher sales as China reopens after coronavirus but gives no forecast,2020-04-30 20:30:37+00:00,0.94,Apple reports higher sales,gives,no forecast
"Apple secures deal for Scorsese's next film starring DiCaprio, De Niro: media",2020-05-28 01:57:28+00:00,0.95,Scorsese's next film,starring,DiCaprio
"Apple and Tesla are splitting their shares, but does it matter?",2020-08-28 10:09:43+00:00,0.86,Tesla,are splitting,their shares
Apple launches new MacBook Pro with updated keyboard,2020-05-04 13:04:30+00:00,0.93,Apple,launches,new MacBook Pro
Apple to delay mass production of 2020 flagship iPhones: WSJ,2020-04-27 11:08:57+00:00,0.92,Apple,to delay,mass production of  flagship iPhones
MEDIA-Apple to make new headphones in Vietnam in shift from China - The Information,2020-05-19 14:07:24+00:00,0.9,MEDIAApple,to make,new headphones in Vietnam
Apple to hold annual developers event online from June 22,2020-05-05 17:01:38+00:00,0.93,Apple,to hold,annual developers event
Apple to delay mass production of 2020 flagship iPhones - WSJ,2020-04-27 10:59:05+00:00,0.93,Apple,to delay,mass production of  flagship iPhones  WSJ
"Apple, Google to release early versions of contact tracing tool to developers",2020-04-29 17:21:27+00:00,0.93,Apple Google,to release,early versions of contact tracing tool to developers
Apple plans to sell Macs with its own chips from 2021 - Bloomberg,2020-04-23 11:26:41+00:00,0.93,Apple,plans,to sell Macs with its own chips from   Bloomberg
Apple plans to sell Macs with its own chips from 2021: Bloomberg,2020-04-23 11:26:40+00:00,0.89,Apple,plans,to sell Macs with its own chips from
Spotify falls after Apple launches new services bundle,2020-09-16 17:25:09+00:00,0.9,Apple,launches,new services bundle
Facebook takes swipe at Apple while supporting draft EU rules,2020-12-15 19:30:09+00:00,0.93,Facebook,takes,swipe
"Apple lacks standing to appeal Qualcomm PTAB win, Fed Circuit says",2021-04-07 20:53:02+00:00,0.94,Apple lacks standing to appeal Qualcomm PTAB win,says,Fed Circuit
"Apple says ""no evidence"" iPhone mail flaw used against customers",2020-04-24 04:09:47+00:00,0.93,iPhone mail flaw,used,against customers
"Qualcomm eyes challenge to Apple, Intel with $1.4 billion deal for chip startup",2021-01-13 13:07:08+00:00,0.92,Qualcomm eyes,challenge,to Apple
Bad apples: Extreme weather and COVID blight Kashmir's crops,2020-10-01 11:03:42+00:00,0.95,COVID,blight,Kashmir 's crops
"Apple cannot force PTAB to stick to listed sanctions, Federal Circuit holds",2020-09-26 00:20:50+00:00,0.92,Apple,can not force,PTAB
Apple says 'no evidence' iPhone mail flaw used against customers,2020-04-24 04:10:02+00:00,0.93,iPhone mail flaw,used,against customers
Apple launches tool to track people movement to curb virus spread,2020-04-14 16:46:33+00:00,0.9,Apple,launches,tool to track people movement
Berkshire operating results fall even as Apple boosts profit,2020-11-07 13:12:23+00:00,0.92,Apple,boosts,profit
Japan shares rise on Wall Street gains; Apple suppliers shine,2020-12-16 03:15:12+00:00,0.92,Japan shares,rise,on Wall Street gains
Nikkei ends higher on Wall Street cues; Apple-related shares gain,2020-12-16 06:54:13+00:00,0.94,Nikkei,ends,higher on Wall Street cues
